Date F Station_F SCE Station_SCE SNO Station_SNO SSV Station_SSV SRA Station_SRA Tair Tair_note T_grad H H_note Station_H Rain_Tw Rain_Ta D_mean_ok Station_D SWE SWE_note
1962-10-01 1.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 10.1 H1VITK01 0 H1VITK01 9.62244897959184 Calculated -0.136054421768707 83.52 Calculated H1VITK01 0 0 200 H1VITK01 NA NoData
1962-10-02 1.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 10.5 H1VITK01 0 H1VITK01 11.0510204081633 Calculated 0.054421768707483 79.12 Calculated H1VITK01 0 0 163.105204803654 H1VITK01 NA NoData
1962-10-03 1.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 9.7 H1VITK01 0 H1VITK01 10.7979591836735 Calculated -0.108843537414966 82.64 Calculated H1VITK01 0 0 186.917511165965 H1VITK01 NA NoData
1962-10-04 1.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 7 H1VITK01 0 H1VITK01 11.1877551020408 Calculated 0.0136054421768707 83.52 Calculated H1VITK01 0 0 360 H1VITK01 NA NoData
1962-10-05 4 H1VITK01 0 H1LBOU01 0 H1LBOU01 2.7 H1VITK01 7.2 H1VITK01 7.86530612244898 Calculated -0.517006802721088 86.16 Calculated H1VITK01 7.2 7.2 343.83511987299 H1VITK01 NA NoData
1962-10-06 12 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 6.3 H1VITK01 3.7 Calculated -0.666666666666667 90.56 Calculated H1VITK01 6.3 6.3 20 H1VITK01 NA NoData
1962-10-07 8 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 0.2 H1VITK01 5.37551020408163 Calculated -0.639455782312925 90.56 Calculated H1VITK01 0.2 0.2 40 H1VITK01 NA NoData
1962-10-08 4 H1VITK01 0 H1LBOU01 0 H1LBOU01 10.1 H1VITK01 0 H1VITK01 8.75102040816327 Calculated 0.054421768707483 81.76 Calculated H1VITK01 0 0 116.636272588377 H1VITK01 NA NoData
1962-10-09 1.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 10.5 H1VITK01 0 H1VITK01 9.81836734693877 Calculated 0.312925170068027 81.76 Calculated H1VITK01 0 0 102.396159523445 H1VITK01 NA NoData
1962-10-10 2.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 9.5 H1VITK01 0 H1VITK01 9.76938775510204 Calculated 0.36734693877551 79.12 Calculated H1VITK01 0 0 165.321702540182 H1VITK01 NA NoData
1962-10-11 0 H1VITK01 0 H1LBOU01 0 H1LBOU01 10.3 H1VITK01 0 H1VITK01 8.60408163265306 Calculated 0.217687074829932 79.12 Calculated H1VITK01 0 0 0 H1VITK01 NA NoData
1962-10-12 0.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 10 H1VITK01 0 H1VITK01 7.74489795918367 Calculated 0.394557823129252 86.16 Calculated H1VITK01 0 0 275.23683351723 H1VITK01 NA NoData
1962-10-13 3.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 8.6 H1VITK01 0 H1VITK01 6.87142857142857 Calculated -0.19047619047619 83.52 Calculated H1VITK01 0 0 156.77728432663 H1VITK01 NA NoData
1962-10-14 2.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 4.3 H1VITK01 1.6 H1VITK01 2.10612244897959 Calculated -0.340136054421769 97.6 Calculated H1VITK01 1.6 1.6 6.91751116596501 H1VITK01 NA NoData
1962-10-15 1.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 0.4 H1VITK01 1 H1VITK01 -0.0612244897959187 Calculated -0.598639455782313 95.84 Calculated H1VITK01 0 0 20 H1VITK01 NA NoData
1962-10-16 1.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 3.8 H1VITK01 0 H1VITK01 1.71836734693878 Calculated -0.353741496598639 88.8 Calculated H1VITK01 0 0 284.678297459817 H1VITK01 NA NoData
1962-10-17 2 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 2.26530612244898 Calculated -0.517006802721088 97.6 Calculated H1VITK01 0 0 325.321702540182 H1VITK01 NA NoData
1962-10-18 2.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 6.3 H1VITK01 0 H1VITK01 6.11224489795918 Calculated -0.0136054421768708 95.84 Calculated H1VITK01 0 0 280.456752719741 H1VITK01 NA NoData
1962-10-19 7 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 1.42448979591837 Calculated -0.693877551020408 91.44 Calculated H1VITK01 0 0 330.103909361017 H1VITK01 NA NoData
1962-10-20 6.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 4.5 H1VITK01 0.126530612244898 Calculated -0.585034013605442 94.08 Calculated H1VITK01 0 0 6.63627258837699 H1VITK01 NA NoData
1962-10-21 1.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 9.5 H1VITK01 0 H1VITK01 3.97755102040816 Calculated 0.136054421768707 86.16 Calculated H1VITK01 0 0 29.3243480943938 H1VITK01 NA NoData
1962-10-22 0.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 9.7 H1VITK01 0 H1VITK01 6.5 Calculated 0.666666666666667 83.52 Calculated H1VITK01 0 0 332.484256508189 H1VITK01 NA NoData
1962-10-23 1 H1VITK01 0 H1LBOU01 0 H1LBOU01 9.5 H1VITK01 0 H1VITK01 5.8734693877551 Calculated 0.585034013605442 84.4 Calculated H1VITK01 0 0 217.877987144333 H1VITK01 NA NoData
1962-10-24 3 H1VITK01 0 H1LBOU01 0 H1LBOU01 9.3 H1VITK01 0 H1VITK01 3.45714285714286 Calculated 0.380952380952381 87.92 Calculated H1VITK01 0 0 295 H1VITK01 NA NoData
1962-10-25 2 H1VITK01 0 H1LBOU01 0 H1LBOU01 6.3 H1VITK01 0 H1VITK01 2.01020408163265 Calculated -0.122448979591837 88.8 Calculated H1VITK01 0 0 200 H1VITK01 NA NoData
1962-10-26 6.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 2.3 H1VITK01 0 H1VITK01 1.84489795918367 Calculated -0.272108843537415 88.8 Calculated H1VITK01 0 0 213.363727411623 H1VITK01 NA NoData
1962-10-27 3.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 7.1 H1VITK01 2.68775510204082 Calculated 0.0136054421768708 95.84 Calculated H1VITK01 7.1 7.1 206.917511165965 H1VITK01 NA NoData
1962-10-28 1 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 -0.995918367346939 Calculated -0.448979591836735 99.36 Calculated H1VITK01 0 0 217.877987144333 H1VITK01 NA NoData
1962-10-29 2.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 2 H1VITK01 -2.29795918367347 Calculated -0.557823129251701 99.36 Calculated H1VITK01 0 0 360 H1VITK01 NA NoData
1962-10-30 4 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 -1.6734693877551 Calculated -0.585034013605442 89.68 Calculated H1VITK01 0 0 217.877987144333 H1VITK01 NA NoData
1962-10-31 1.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 3.5 H1VITK01 9 H1VITK01 -0.581632653061225 Calculated -0.353741496598639 91.44 Calculated H1VITK01 0 0 342.122012855667 H1VITK01 NA NoData
1962-11-01 4.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 9 H1VITK01 0.473469387755102 Calculated -0.0816326530612245 97.6 Calculated H1VITK01 9 0 20 H1VITK01 NA NoData
1962-11-02 2.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 0.444897959183674 Calculated -0.272108843537415 98.48 Calculated H1VITK01 0 0 78.1052048036538 H1VITK01 NA NoData
1962-11-03 4.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 5 H1VITK01 0 H1VITK01 1.63673469387755 Calculated -0.0408163265306122 96.72 Calculated H1VITK01 0 0 193.363727411623 H1VITK01 NA NoData
1962-11-04 5.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 5.5 H1VITK01 0 H1VITK01 1.14897959183673 Calculated -0.72108843537415 87.92 Calculated H1VITK01 0 0 180 H1VITK01 NA NoData
1962-11-05 10 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 2.83469387755102 Calculated -0.816326530612245 80.88 Calculated H1VITK01 0 0 160 H1VITK01 NA NoData
1962-11-06 11 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 3.48571428571429 Calculated -0.761904761904762 84.4 Calculated H1VITK01 0 0 166.636272588377 H1VITK01 NA NoData
1962-11-07 1.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 4.4 H1VITK01 0 H1VITK01 6.04489795918367 Calculated -0.272108843537415 87.04 Calculated H1VITK01 0 0 160 H1VITK01 NA NoData
1962-11-08 13 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 5.36122448979592 Calculated -0.73469387755102 82.64 Calculated H1VITK01 0 0 173.363727411623 H1VITK01 NA NoData
1962-11-09 4.3 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 5.2734693877551 Calculated -0.748299319727891 80 Calculated H1VITK01 0 0 130 H1VITK01 NA NoData
1962-11-10 9.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 -2.26734693877551 Calculated -0.925170068027211 92.32 Calculated H1VITK01 0 0 33.363727411623 H1VITK01 NA NoData
1962-11-11 5 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 3.2 H1VITK01 -3.72040816326531 Calculated -0.421768707482993 94.08 Calculated H1VITK01 0 0 40 H1VITK01 NA NoData
1962-11-12 1 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 2 H1VITK01 -0.655102040816326 Calculated -0.272108843537415 99.36 Calculated H1VITK01 0 0 0 H1VITK01 NA NoData
1962-11-13 4 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 3 H1VITK01 -0.010204081632653 Calculated -0.54421768707483 97.6 Calculated H1VITK01 0 0 180 H1VITK01 NA NoData
1962-11-14 0.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 2 H1VITK01 0.328571428571428 Calculated -0.476190476190476 99.36 Calculated H1VITK01 2 0 342.122012855667 H1VITK01 NA NoData
1962-11-15 9 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 3 H1VITK01 -3.96122448979592 Calculated -0.598639455782313 99.36 Calculated H1VITK01 0 0 280.456752719741 H1VITK01 NA NoData
1962-11-16 8 H1VITK01 0 H1LBOU01 1 H1LBOU01 0 H1VITK01 1 H1VITK01 -6.41224489795918 Calculated -0.653061224489796 95.84 Calculated H1VITK01 0 0 296.917511165965 H1VITK01 NA NoData
1962-11-17 5 H1VITK01 1 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 -7.17551020408163 Calculated -0.693877551020408 93.2 Calculated H1VITK01 0 0 193.082488834035 H1VITK01 NA NoData
1962-11-18 6.7 H1VITK01 0 H1LBOU01 0 H1LBOU01 0 H1VITK01 3 H1VITK01 -4.32244897959184 Calculated -0.530612244897959 92.32 Calculated H1VITK01 0 0 186.636272588377 H1VITK01 NA NoData
1962-11-19 5.7 H1VITK01 0 H1LBOU01 2 H1LBOU01 0 H1VITK01 1.6 H1VITK01 -4.10816326530612 Calculated -0.435374149659864 99.36 Calculated H1VITK01 0 0 260.675651905606 H1VITK01 NA NoData
1962-11-20 7.7 H1VITK01 2 H1LBOU01 1 H1LBOU01 0 H1VITK01 3.3 H1VITK01 -5.10816326530612 Calculated -0.435374149659864 97.6 Calculated H1VITK01 0 0 279.543247280259 H1VITK01 NA NoData
1962-11-21 4.7 H1VITK01 3 H1LBOU01 2 H1LBOU01 5.5 H1VITK01 0 H1VITK01 -6.46938775510204 Calculated -0.36734693877551 87.92 Calculated H1VITK01 0 0 186.917511165965 H1VITK01 NA NoData
1962-11-22 6.3 H1VITK01 5 H1LBOU01 0 H1LBOU01 0 H1VITK01 2.4 H1VITK01 -7.62448979591837 Calculated -0.639455782312925 97.6 Calculated H1VITK01 0 0 193.657088693352 H1VITK01 NA NoData
1962-11-23 3.3 H1VITK01 5 H1LBOU01 0 H1LBOU01 4 H1VITK01 0 H1VITK01 -9.27142857142857 Calculated -0.476190476190476 94.08 Calculated H1VITK01 0 0 296.917511165965 H1VITK01 NA NoData
1962-11-24 2 H1VITK01 5 H1LBOU01 0 H1LBOU01 4 H1VITK01 0 H1VITK01 -7.69387755102041 Calculated -0.340136054421769 94.08 Calculated H1VITK01 0 0 357.070803423708 H1VITK01 NA NoData
1962-11-25 2.7 H1VITK01 3 H1LBOU01 0 H1LBOU01 4.5 H1VITK01 0 H1VITK01 -2.38571428571429 Calculated 0.0952380952380953 90.56 Calculated H1VITK01 0 0 13.6570886933521 H1VITK01 NA NoData
1962-11-26 3.3 H1VITK01 3 H1LBOU01 0 H1LBOU01 1.7 H1VITK01 0 H1VITK01 -1.67959183673469 Calculated -0.244897959183673 99.36 Calculated H1VITK01 0 0 20 H1VITK01 NA NoData
1962-11-27 4 H1VITK01 2 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 -2.59183673469388 Calculated -0.231292517006803 98.48 Calculated H1VITK01 0 0 33.363727411623 H1VITK01 NA NoData
1962-11-28 3 H1VITK01 1 H1LBOU01 0 H1LBOU01 4.3 H1VITK01 0 H1VITK01 -4.79387755102041 Calculated -0.340136054421769 99.36 Calculated H1VITK01 0 0 20 H1VITK01 NA NoData
1962-11-29 3.3 H1VITK01 0 H1LBOU01 3 H1LBOU01 0 H1VITK01 4.2 H1VITK01 -2.44081632653061 Calculated -0.17687074829932 100.24 Calculated H1VITK01 0 0 312.290188042116 H1VITK01 NA NoData
1962-11-30 7.7 H1VITK01 3 H1LBOU01 10 H1LBOU01 0 H1VITK01 11 H1VITK01 -4.81224489795918 Calculated -0.653061224489796 97.6 Calculated H1VITK01 0 0 326.16488012701 H1VITK01 NA NoData
1963-01-01 6.3 H1VITK01 158 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 NA Calculated NA NA Calculated H1VITK01 NA 0 116.917511165965 H1VITK01 NA NoData
1963-01-02 5.7 H1VITK01 158 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 NA Calculated NA NA Calculated H1VITK01 NA 0 130 H1VITK01 NA NoData
1963-01-03 11 H1VITK01 158 H1LBOU01 5 H1LBOU01 0 H1VITK01 4.4 H1VITK01 NA Calculated NA NA Calculated H1VITK01 NA 0 131.862218721594 H1VITK01 NA NoData
1963-01-04 8 H1VITK01 163 H1LBOU01 1 H1LBOU01 0 H1VITK01 2.7 H1VITK01 NA Calculated NA NA Calculated H1VITK01 NA 0 220 H1VITK01 NA NoData
1963-01-05 3.3 H1VITK01 164 H1LBOU01 1 H1LBOU01 0 H1VITK01 0.9 H1VITK01 NA Calculated NA NA Calculated H1VITK01 NA 0 160 H1VITK01 NA NoData
1963-01-06 5.3 H1VITK01 165 H1LBOU01 0 H1LBOU01 0 H1VITK01 0.7 H1VITK01 NA Calculated NA NA Calculated H1VITK01 NA 0 281.894795196346 H1VITK01 NA NoData
1963-01-07 6 H1VITK01 165 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 NA Calculated NA NA Calculated H1VITK01 NA 0 22.9291965762922 H1VITK01 NA NoData
1963-01-08 3 H1VITK01 165 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 -8.55918367346939 Calculated -0.489795918367347 NA Calculated H1VITK01 NA 0 36.1648801270095 H1VITK01 NA NoData
1963-01-09 2.3 H1VITK01 140 H1LBOU01 0 H1LBOU01 0 H1VITK01 0.1 H1VITK01 -9.26530612244898 Calculated -0.149659863945578 NA Calculated H1VITK01 NA 0 83.363727411623 H1VITK01 NA NoData
1963-01-10 2.3 H1VITK01 140 H1LBOU01 0 H1LBOU01 7.5 H1VITK01 0 H1VITK01 -14.0469387755102 Calculated -0.503401360544218 NA Calculated H1VITK01 NA 0 70 H1VITK01 NA NoData
1963-01-11 7 H1VITK01 140 H1LBOU01 0 H1LBOU01 6.3 H1VITK01 0 H1VITK01 -16.0469387755102 Calculated -0.503401360544218 NA Calculated H1VITK01 NA 0 41.8622187215942 H1VITK01 NA NoData
1963-01-12 13 H1VITK01 140 H1LBOU01 0 H1LBOU01 7.2 H1VITK01 0 H1VITK01 -18.0428571428571 Calculated -0.285714285714286 NA Calculated H1VITK01 NA 0 33.363727411623 H1VITK01 NA NoData
1963-01-13 9 H1VITK01 140 H1LBOU01 5 H1LBOU01 7.1 H1VITK01 1.6 H1VITK01 -16.0836734693878 Calculated -0.462585034013605 NA Calculated H1VITK01 NA 0 360 H1VITK01 NA NoData
1963-01-14 11 H1VITK01 145 H1LBOU01 15 H1LBOU01 0 H1VITK01 6.7 H1VITK01 -18.1857142857143 Calculated -0.571428571428571 NA Calculated H1VITK01 NA 0 325.321702540182 H1VITK01 NA NoData
1963-01-15 14 H1VITK01 160 H1LBOU01 3 H1LBOU01 0 H1VITK01 3.3 H1VITK01 -19.5020408163265 Calculated -0.775510204081633 NA Calculated H1VITK01 NA 0 346.636272588377 H1VITK01 NA NoData
1963-01-16 17.7 H1VITK01 163 H1LBOU01 1 H1LBOU01 0 H1VITK01 1.7 H1VITK01 -17.5 Calculated -0.666666666666667 NA Calculated H1VITK01 NA 0 33.363727411623 H1VITK01 NA NoData
1963-01-17 12 H1VITK01 164 H1LBOU01 1 H1LBOU01 0 H1VITK01 0.4 H1VITK01 -15.7755102040816 Calculated -0.693877551020408 NA Calculated H1VITK01 NA 0 33.363727411623 H1VITK01 NA NoData
1963-01-18 2.7 H1VITK01 165 H1LBOU01 1 H1LBOU01 0 H1VITK01 0.2 H1VITK01 -15.2326530612245 Calculated -0.408163265306122 NA Calculated H1VITK01 NA 0 90 H1VITK01 NA NoData
1963-01-19 2.7 H1VITK01 166 H1LBOU01 0 H1LBOU01 7.5 H1VITK01 0 H1VITK01 -15.930612244898 Calculated -0.299319727891156 NA Calculated H1VITK01 NA 0 163.83511987299 H1VITK01 NA NoData
1963-01-20 12 H1VITK01 166 H1LBOU01 0 H1LBOU01 2.1 H1VITK01 0.7 H1VITK01 -13.4122448979592 Calculated 0.0136054421768707 NA Calculated H1VITK01 NA 0 40 H1VITK01 NA NoData
1963-01-21 15.3 H1VITK01 166 H1LBOU01 1 H1LBOU01 0 H1VITK01 0.8 H1VITK01 -18.0673469387755 Calculated -0.925170068027211 NA Calculated H1VITK01 NA 0 33.363727411623 H1VITK01 NA NoData
1963-01-22 5.3 H1VITK01 167 H1LBOU01 0 H1LBOU01 2.5 H1VITK01 0 H1VITK01 -15.1877551020408 Calculated -0.0136054421768707 NA Calculated H1VITK01 NA 0 26.636272588377 H1VITK01 NA NoData
1963-01-23 3.3 H1VITK01 167 H1LBOU01 0 H1LBOU01 0 H1VITK01 0.8 H1VITK01 -11.130612244898 Calculated -0.299319727891157 NA Calculated H1VITK01 NA 0 13.363727411623 H1VITK01 NA NoData
1963-01-24 4 H1VITK01 167 H1LBOU01 3 H1LBOU01 0 H1VITK01 2.3 H1VITK01 -8.79591836734694 Calculated -0.448979591836735 NA Calculated H1VITK01 NA 0 20 H1VITK01 NA NoData
1963-01-25 4 H1VITK01 170 H1LBOU01 0 H1LBOU01 0 H1VITK01 0.3 H1VITK01 -7.30816326530612 Calculated -0.435374149659864 NA Calculated H1VITK01 NA 0 110 H1VITK01 NA NoData
1963-01-26 2 H1VITK01 170 H1LBOU01 0 H1LBOU01 0 H1VITK01 15 H1VITK01 -9.74285714285714 Calculated -0.952380952380952 NA Calculated H1VITK01 NA 0 146.16488012701 H1VITK01 NA NoData
1963-01-27 16.3 H1VITK01 170 H1LBOU01 13 H1LBOU01 0 H1VITK01 1.6 H1VITK01 -10.1836734693878 Calculated -0.462585034013605 NA Calculated H1VITK01 NA 0 6.91751116596501 H1VITK01 NA NoData
1963-01-28 5.3 H1VITK01 183 H1LBOU01 0 H1LBOU01 0 H1VITK01 1.7 H1VITK01 -12.0142857142857 Calculated -0.761904761904762 NA Calculated H1VITK01 NA 0 346.636272588377 H1VITK01 NA NoData
1963-01-29 1 H1VITK01 183 H1LBOU01 0 H1LBOU01 1.1 H1VITK01 0.1 H1VITK01 -16.3714285714286 Calculated 0.190476190476191 NA Calculated H1VITK01 NA 0 63.434948822922 H1VITK01 NA NoData
1963-01-30 6 H1VITK01 183 H1LBOU01 0 H1LBOU01 7.7 H1VITK01 0 H1VITK01 -13.3816326530612 Calculated 0.312925170068027 NA Calculated H1VITK01 NA 0 13.363727411623 H1VITK01 NA NoData
1963-01-31 15.3 H1VITK01 183 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 -15.7734693877551 Calculated -0.585034013605442 NA Calculated H1VITK01 NA 0 6.63627258837699 H1VITK01 NA NoData
1963-02-01 2.3 H1VITK01 183 H1LBOU01 0 H1LBOU01 4.2 H1VITK01 0 H1VITK01 -13.1775510204082 Calculated -0.136054421768707 80.88 Calculated H1VITK01 0 0 13.363727411623 H1VITK01 NA NoData
1963-02-02 1 H1VITK01 183 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 -15.6448979591837 Calculated -0.394557823129252 83.52 Calculated H1VITK01 0 0 333.434948822922 H1VITK01 NA NoData
1963-02-03 4 H1VITK01 183 H1LBOU01 1 H1LBOU01 0 H1VITK01 0.5 H1VITK01 -16.6571428571429 Calculated -0.380952380952381 82.64 Calculated H1VITK01 0 0 121.434767858956 H1VITK01 NA NoData
1963-02-04 10 H1VITK01 184 H1LBOU01 0 H1LBOU01 0 H1VITK01 1 H1VITK01 -16.9102040816327 Calculated -0.54421768707483 83.52 Calculated H1VITK01 0 0 220 H1VITK01 NA NoData
1963-02-05 2.3 H1VITK01 184 H1LBOU01 8 H1LBOU01 6.4 H1VITK01 4.6 H1VITK01 -11.8673469387755 Calculated -0.258503401360544 81.76 Calculated H1VITK01 0 0 42.4842565081892 H1VITK01 NA NoData
1963-02-06 4.3 H1VITK01 187 H1LBOU01 3 H1LBOU01 0 H1VITK01 1 H1VITK01 -10.9897959183673 Calculated -0.122448979591837 81.76 Calculated H1VITK01 0 0 0 H1VITK01 NA NoData
1963-02-07 0.7 H1VITK01 187 H1LBOU01 0 H1LBOU01 8.4 H1VITK01 0 H1VITK01 -7.76530612244898 Calculated 0.517006802721088 84.4 Calculated H1VITK01 0 0 220 H1VITK01 NA NoData
1963-02-08 1 H1VITK01 187 H1LBOU01 0 H1LBOU01 8.4 H1VITK01 0 H1VITK01 -0.663265306122449 Calculated 1.29251700680272 84.4 Calculated H1VITK01 0 0 163.22271567337 H1VITK01 NA NoData
1963-02-09 6.3 H1VITK01 187 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 -4.71836734693878 Calculated -0.312925170068027 88.8 Calculated H1VITK01 0 0 163.105204803654 H1VITK01 NA NoData
1963-02-10 8 H1VITK01 187 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 -4.51632653061225 Calculated -0.870748299319728 87.04 Calculated H1VITK01 0 0 166.636272588377 H1VITK01 NA NoData
1963-02-11 6 H1VITK01 187 H1LBOU01 0 H1LBOU01 0 H1VITK01 0 H1VITK01 -5.45918367346939 Calculated -0.489795918367347 94.08 Calculated H1VITK01 0 0 193.363727411623 H1VITK01 NA NoData
1963-02-12 2.7 H1VITK01 187 H1LBOU01 3 H1LBOU01 0 H1VITK01 0.2 H1VITK01 -5.87551020408163 Calculated -0.693877551020408 94.08 Calculated H1VITK01 0 0 193.363727411623 H1VITK01 NA NoData
1963-02-13 1.7 H1VITK01 190 H1LBOU01 5 H1LBOU01 0 H1VITK01 4.3 H1VITK01 -6.31428571428571 Calculated -0.761904761904762 94.08 Calculated H1VITK01 0 0 340 H1VITK01 NA NoData
1963-02-14 1.7 H1VITK01 195 H1LBOU01 0 H1LBOU01 0 H1VITK01 0.2 H1VITK01 -9.01020408163265 Calculated -0.54421768707483 92.32 Calculated H1VITK01 0 0 250 H1VITK01 NA NoData
1963-02-15 2 H1VITK01 195 H1LBOU01 0 H1LBOU01 0 H1VITK01 0.8 H1VITK01 -9.35102040816327 Calculated -0.72108843537415 89.68 Calculated H1VITK01 0 0 193.363727411623 H1VITK01 NA NoData
1963-02-16 1.3 H1VITK01 195 H1LBOU01 0 H1LBOU01 7.8 H1VITK01 0 H1VITK01 -7.68163265306123 Calculated -0.353741496598639 85.28 Calculated H1VITK01 0 0 173.082488834035 H1VITK01 NA NoData
1963-02-17 2.7 H1VITK01 195 H1LBOU01 0 H1LBOU01 6.5 H1VITK01 0 H1VITK01 -5.22448979591837 Calculated 0.0272108843537415 90.56 Calculated H1VITK01 0 0 28.0169466540314 H1VITK01 NA NoData
1963-02-18 1.3 H1VITK01 195 H1LBOU01 5 H1LBOU01 0 H1VITK01 0.2 H1VITK01 -6.02244897959184 Calculated -0.530612244897959 94.08 Calculated H1VITK01 0 0 247.070803423708 H1VITK01 NA NoData
1963-02-19 0.7 H1VITK01 200 H1LBOU01 1 H1LBOU01 1.5 H1VITK01 0.2 H1VITK01 -7.01632653061225 Calculated -0.204081632653061 92.32 Calculated H1VITK01 0 0 40 H1VITK01 NA NoData
1963-02-20 0.7 H1VITK01 201 H1LBOU01 0 H1LBOU01 0 H1VITK01 0.1 H1VITK01 -7.95510204081633 Calculated -0.272108843537415 93.2 Calculated H1VITK01 0 0 34.6782974598175 H1VITK01 NA NoData
1963-02-21 2.7 H1VITK01 201 H1LBOU01 0 H1LBOU01 6.9 H1VITK01 0.1 H1VITK01 -12.4612244897959 Calculated -0.598639455782313 86.16 Calculated H1VITK01 0 0 6.91751116596501 H1VITK01 NA NoData
1963-02-22 5 H1VITK01 201 H1LBOU01 0 H1LBOU01 7 H1VITK01 0 H1VITK01 -12.9265306122449 Calculated -0.748299319727891 83.52 Calculated H1VITK01 0 0 70 H1VITK01 NA NoData
1963-02-23 4.7 H1VITK01 201 H1LBOU01 0 H1LBOU01 9.3 H1VITK01 0 H1VITK01 -9.98979591836735 Calculated -0.122448979591837 76.48 Calculated H1VITK01 0 0 220 H1VITK01 NA NoData
1963-02-24 1.3 H1VITK01 201 H1LBOU01 0 H1LBOU01 9 H1VITK01 0 H1VITK01 -9.95918367346939 Calculated 0.17687074829932 61.52 Calculated H1VITK01 0 0 56.1648801270095 H1VITK01 NA NoData
1963-02-25 4.7 H1VITK01 201 H1LBOU01 1 H1LBOU01 9.7 H1VITK01 0 H1VITK01 -8.47142857142857 Calculated 0.19047619047619 61.52 Calculated H1VITK01 0 0 20 H1VITK01 NA NoData
1963-02-26 9 H1VITK01 202 H1LBOU01 0 H1LBOU01 3.5 H1VITK01 0 H1VITK01 -11.1959183673469 Calculated -0.448979591836735 76.48 Calculated H1VITK01 0 0 26.917511165965 H1VITK01 NA NoData
1963-02-27 8.3 H1VITK01 202 H1LBOU01 0 H1LBOU01 9.3 H1VITK01 0 H1VITK01 -10.5142857142857 Calculated -0.0952380952380951 65.92 Calculated H1VITK01 0 0 40 H1VITK01 NA NoData
1963-02-28 7 H1VITK01 202 H1LBOU01 0 H1LBOU01 10.3 H1VITK01 0 H1VITK01 -10.3714285714286 Calculated 0.190476190476191 67.68 Calculated H1VITK01 0 0 40 H1VITK01 NA NoData
1963-03-01 3 H1VITK01 202 H1LBOU01 0 H1LBOU01 10 H1VITK01 0 H1VITK01 -7.61632653061224 Calculated 0.462585034013605 65.92 Calculated H1VITK01 0 0 98.1052048036539 H1VITK01 NA NoData
